DATE_CREATION;SIREN;NOM_ENTREPRISE;NUM_REGISTRATION;TYPE_CLIENT;NB_SALARIES;ADRESSE_RUE;CITY;ZIPCODE
01/02/2017;417617479;HIGH-LINE;10252056;PME;103;8 Rue CARLE HEBERT;COURBEVOIE;92400
05/05/2017;829166693;SKETCHFAB;25853444;TPE;4;21 Rue PIERRE BROSSOLETTE;COURBEVOIE;92400
23/07/2007;499195261;7C;39099459;PME;52;1 Place DES SAISONS;COURBEVOIE;92400
01/06/2018;751885831;HIGHSYS;11305818;PME;186;31 Avenue PUVIS DE CHAVANNES;COURBEVOIE;92400
01/08/2017;831928882;SKILL FINANCE;29716147;TPE;9;9 Rue FICATIER;COURBEVOIE;92400
01/04/2007;384907432;7FACTORY;18607063;PME;220;16 Rue CARLE HEBERT;COURBEVOIE;92400
01/03/2018;837877802;HIMERO FINANCES;12464685;GE;8135;1 ALL DE L ARCHE;COURBEVOIE;92400
16/10/2016;823222237;SKILLCAPITAL SARL;18942942;ETI;314;88 Rue DES ETUDIANTS;COURBEVOIE;92400
02/04/2011;531122091;7MOBILE;37434508;ETI;3066;3 Place DES 3 FRERES LEBEUF;COURBEVOIE;92400
17/04/2008;479985996;HINOLISARI SUCCESS;28684309;PME;244;4 Rue ARLETTY;COURBEVOIE;92400
26/12/2011;538471178;SKY DIS;30295694;TPE;5; Avenue DE L ARCHE;COURBEVOIE;92400
04/06/2015;812167260;8 OPERA;23573277;TPE;6;47 Avenue PASTEUR;COURBEVOIE;92400
01/01/2004;341398659;HIPPOCAMPE FRANCE;30426101;PME;212;1 Place DES REFLETS;COURBEVOIE;92400
12/01/2017;824951891;SKYBOARD;31452983;PME;47; Avenue PUVIS DE CHAVANNES;COURBEVOIE;92400
25/12/1996;414016436;8EME CONTINENT;20468855;TPE;3;19 Avenue DUBONNET;COURBEVOIE;92400
24/10/2017;820650497;HIRED TALENT MARKETPLACE FRANCE SAS;11470220;ETI;940;54 Rue DE COLOMBES;COURBEVOIE;92400
01/01/1997;343234209;SKYCABIN;12783060;PME;212;9 Rue DE L INDUSTRIE;COURBEVOIE;92400
29/01/2001;434299137;9HOTEL;18445735;TPE;5;4 Rue DE VISIEN;COURBEVOIE;92400
01/09/2015;813224607;HIS INTERNATIONAL TOURS FRANCE;24038210;TPE;4;25 Rue DE BEZONS;COURBEVOIE;92400
15/03/2007;495030363;SKYWORKS SEMICONDUCTOR;31313280;TPE;2;39 Rue LOUIS BLANC;COURBEVOIE;92400
28/05/2019;851166397;9HOTEL BASTILLE LYON;29935882;PME;84;1 Place DES SAISONS;COURBEVOIE;92400
20/03/1996;404904161;HISADA FRANCE;13296327;PME;201;32 Rue LOUIS ULBACH;COURBEVOIE;92400
05/11/2018;843906736;SL CORNER;10085213;PME;203;55 Avenue DE L EUROPE;COURBEVOIE;92400
26/09/2014;393742606;9HOTEL OPERA;32891863;PME;202;76 Rue EUGENE CARON;COURBEVOIE;92400
20/06/2018;840639751;HISTOIRE ET COLLECTIONS;34211606;ETI;3593;3 Place DES REFLETS;COURBEVOIE;92400
17/11/2014;532514619;SL PARTNER;14176951;GE;8291;1 Place RAPHAEL;COURBEVOIE;92400
02/07/2002;442739223;9HOTEL REPUBLIQUE;18295379;PME;22;82 Boulevard SAINT DENIS;COURBEVOIE;92400
10/05/2019;851611798;HISTORY GROUP;39862968;TPE;8; Avenue PUVIS DE CHAVANNES;COURBEVOIE;92400
01/06/2007;432082543;SLALEY-JMR;28399692;ETI;2317;168 Boulevard DE VERDUN;COURBEVOIE;92400
01/08/2017;818589426;A & E;34405357;PME;39;20 Avenue DUBONNET;COURBEVOIE;92400
02/09/1998;420620262;HITTITE MICROWAVE;15123510;PME;185;55 Rue JP TIMBAUD;COURBEVOIE;92400
01/04/2019;380308817;SLC LES PARISIENNES;24081000;TPE;2;31 Rue DES FAUVELLES;COURBEVOIE;92400
01/05/2003;441513231;A & F PROJECTS;21091688;TPE;1;19 Rue BARBES;COURBEVOIE;92400
03/09/2018;820070118;HK DISTRIBUTION;18283490;TPE;5; Rue DANTON;COURBEVOIE;92400
02/03/2017;828320879;SLIDE WASH;32985059;TPE;9;14 Avenue DUBONNET;COURBEVOIE;92400
25/12/1995;38884334;A 12;10212608;TPE;2;10 Rue MOLIERE;COURBEVOIE;92400
01/10/2012;788482313;HKW;20184946;PME;20;9 ALL DE L ARCHE;COURBEVOIE;92400
22/10/2018;844169631;SLJ COHEN;11047817;PME;44;22 Rue RASPAIL;COURBEVOIE;92400
05/12/2018;534190731;A 19 ARCHITECTURE;24025707;TPE;4;111 Boulevard SAINT DENIS;COURBEVOIE;92400
17/02/2016;819207622;HL COSMETICS;19427503;TPE;8;10 Rue PARMENTIER;COURBEVOIE;92400
20/07/2013;793858465;SLJ DISTRIBUTION;20805719;ETI;4787;2 Rue DE SEBASTOPOL;COURBEVOIE;92400
01/12/2018;844440982;A 4 CONSEILS;18220255;GE;8726;30 Rue BAUDIN;COURBEVOIE;92400
07/11/2007;500878228;HL PRODUCTION;18916279;GE;8659;47 Avenue DE L EUROPE;COURBEVOIE;92400
25/12/1995;43904119;SLOCLAP;15533076;ETI;4846;4 ALL BOTTICELLI;COURBEVOIE;92400
01/01/1964;641075650;HLA ET MEDECINE;30038907;ETI;2317;13 Place DES DOMINOS;COURBEVOIE;92400
27/07/2017;831248000;SLOOP COMMUNICATION;18196287;PME;213;44 Rue MOULIN DES BRUYERES;COURBEVOIE;92400
01/02/2013;499629384;HLD CONSEILS;11758320;TPE;4;81 Avenue MARCEAU;COURBEVOIE;92400
26/08/2013;337950737;SLOWARES;36985071;TPE;1;6 Rue WATTEAU;COURBEVOIE;92400
18/05/2016;801389057;HLDG;36493595;TPE;8;130 Rue DE NORMANDIE;COURBEVOIE;92400
04/02/2013;793820820;SLPV ANALYTICS;34028489;PME;31;18 Avenue D ALSACE;COURBEVOIE;92400
10/09/2014;804521615;HMB - BDA;19066742;TPE;6;58 Rue LAMBRECHTS;COURBEVOIE;92400
01/01/1900;308266808;SLRL PHILIPPE JEAN-PIMOR;10453223;PME;137;34 Rue DE L ALMA;COURBEVOIE;92400
01/01/2014;800241531;HMC CONCEPTION ETUDES TECHNIQUES;27619322;PME;201;40 Rue DE BEZONS;COURBEVOIE;92400
01/01/1980;318829801;HMG FINANCE;17832603;TPE;2;26 Rue DU 22 SEPTEMBRE;COURBEVOIE;92400
11/04/2019;850113580;HMM BATIMENT;26120799;PME;28;5 Rue DU DOCT SCHWEITZER;COURBEVOIE;92400
30/03/2016;819551342;HN6 ACTIVE;29282595;GE;8798;16 Rue DE L ABREUVOIR;COURBEVOIE;92400
06/04/2011;753813187;HOBBS;15680526;ETI;3948;31 Rue CARLE HEBERT;COURBEVOIE;92400
05/07/2016;822315032;HOBBY 1;34674360;ETI;4453;10 Rue DE LA MONTAGNE;COURBEVOIE;92400
01/06/2016;794386599;SM CONTACT;32042221;PME;154;97 Avenue DE LA REPUBLIQUE;COURBEVOIE;92400
20/02/2000;402528608;SMALL GALLERY;38722751;TPE;6;4 ALL BOTTICELLI;COURBEVOIE;92400
01/04/2011;531002749;SMALL IS BIGGER;24612918;TPE;8;16 Place DE LA DEFENSE;COURBEVOIE;92400
15/01/2015;808827158;SMALL PLANET;33605890;PME;69;4 Avenue GALLIENI;COURBEVOIE;92400
20/08/1984;332555721;SMART DIS;28935832;PME;225;130 Boulevard DE VERDUN;COURBEVOIE;92400
01/03/2007;494936859;SMART ENERGIES;16034166;TPE;6;4 ALL BOTTICELLI;COURBEVOIE;92400
01/06/2016;824831283;HOBOKEN;22120084;ETI;4334;11 ALL DES TILLEULS;COURBEVOIE;92400
18/10/1997;414470518;SMART IT;25371228;PME;78;21 Avenue PASTEUR;COURBEVOIE;92400
02/02/2009;511090987;HOC;39761758;TPE;1;32 Rue EMILE DESCHANEL;COURBEVOIE;92400
25/12/1997;38871828;SMART PC;18070680;TPE;7;221 Boulevard SAINT DENIS;COURBEVOIE;92400
27/02/2017;827907254;HODBOURG WAGNER ARCHITECTURE;21702390;TPE;3;42 Rue LOUIS ULBACH;COURBEVOIE;92400
09/09/2013;521894006;SMART PHARMA CONSULTING;22235607;PME;66;11 Avenue PUVIS DE CHAVANNES;COURBEVOIE;92400
22/10/2007;500602982;HOGHAN;13353716;PME;78;143 Passage HENRI REGNAULT;COURBEVOIE;92400
27/12/1999;340396142;SMART PIXELS;15926220;PME;163;37 Rue EUGENE CARON;COURBEVOIE;92400
01/06/2012;441389871;HOLDING BOSQUET;23879083;PME;206;45 Boulevard DE VERDUN;COURBEVOIE;92400
01/07/2007;381527175;SMART SIDE;31506620;ETI;4551;4 Rue DE L ABREUVOIR;COURBEVOIE;92400
30/10/2019;878830223;HOLDING DE PHARMARCIE INDEPENDANTES;36091141;GE;9473;63 Rue EMILE DESCHANEL;COURBEVOIE;92400
24/07/2008;505116905;SMARTACCEZZ;35819142;PME;123;4 ALL BOTTICELLI;COURBEVOIE;92400
01/01/2001;542010053;HOLDING DES CENTRES POINT VISION;11500081;TPE;8;17 Rue PIERRE CURIE;COURBEVOIE;92400
01/12/2014;487850448;SMARTFOCUS FRANCE;33906243;ETI;539;61 Rue DE L ALMA;COURBEVOIE;92400
18/04/2014;480942788;HOLDING DINH VAN;32775087;PME;233;5 Rue LOUIS ULBACH;COURBEVOIE;92400
01/01/1900;785355124;SMARTGRAINS;37980817;PME;71;191 Rue ARMAND SILVESTRE;COURBEVOIE;92400
05/10/2012;422752808;HOLDING EXPERTISE CONSEIL;27516302;TPE;9;18 Place DE L IRIS;COURBEVOIE;92400
24/11/2017;834159154;HOLDING FLORIDOR;30634059;TPE;8;8 Avenue MARCEAU;COURBEVOIE;92400
01/02/2019;848377040;HOLDING GLF;13346359;TPE;3;54 Boulevard DE LA MISSION MARCHAND;COURBEVOIE;92400
04/02/2014;800159907;SMARTLINE SYSTEMS;28915979;TPE;5;37 Rue JEAN MOULIN;COURBEVOIE;92400
06/02/2007;445330103;SMARTPILLS;12136646;TPE;3;25 Rue DES FAUVELLES;COURBEVOIE;92400
25/04/2016;829597251;SMCP;12233676;PME;130;18 Place DES REFLETS;COURBEVOIE;92400
16/11/2009;518428149;HOLDING JAR;22043661;PME;240;27 Rue DE ROUEN;COURBEVOIE;92400
01/02/2018;848962379;SMDV;18079105;TPE;9;11 Chemin PIERRE DE RONSARD;COURBEVOIE;92400
18/05/2009;512540881;HOLDING MOLITOR;32433335;TPE;6;100 Esplanade DU GENERAL DE GAULLE;COURBEVOIE;92400
24/11/1998;420936197;SME;32351425;ETI;4065;4951 Place DES 3 FRERES LEBEUF;COURBEVOIE;92400
01/08/2018;841563125;HOLDING REGENCIA;36230907;GE;8508;35 Avenue PUVIS DE CHAVANNES;COURBEVOIE;92400
10/04/2002;441880986;SMIIRL;37061966;GE;6067;30 Rue EDITH CAVELL;COURBEVOIE;92400
01/08/2019;832312896;HOLIDAY BOILEAU;31980355;ETI;2663;12 Rue DE L ABREUVOIR;COURBEVOIE;92400
12/05/2012;752413963;SMITH DORIA;21112800;ETI;2702;4 ALL BOTTICELLI;COURBEVOIE;92400
15/11/2001;380107789;HOLINAIL;39283869;PME;225;57 Rue EMILE DESCHANEL;COURBEVOIE;92400
12/05/2011;489036152;HOLLAND & SHERRY SARL;36506915;TPE;1;35 Rue PIERRE BROSSOLETTE;COURBEVOIE;92400
19/11/2013;333846327;HOLLY;36432052;TPE;7;10 Rue VICTOR HUGO;COURBEVOIE;92400
10/12/1994;314859752;HOLYBELLY;38699167;TPE;6;42 Boulevard DE LA PAIX;COURBEVOIE;92400
01/06/2009;494810963;HOMAD;21265686;PME;214;26 Rue DE L INDUSTRIE;COURBEVOIE;92400
06/11/2014;819809633;SMN FRANCE;23247260;TPE;1;41 Rue DU CAPITAINE GUYNEMER;COURBEVOIE;92400
18/03/2019;849255773;SMOKO;36767914;PME;15;60 Boulevard DE LA PAIX;COURBEVOIE;92400
01/04/2001;437556103;SMOOTH;38760255;PME;236;20 Place DE LA DEFENSE;COURBEVOIE;92400
02/05/2017;829300276;SMS OPTIC;39399671;TPE;2;  GARE BECON BRUYERES;COURBEVOIE;92400
14/11/2014;808185797;SMTM INVEST;37408866;PME;156;31 Place DES COROLLES;COURBEVOIE;92400
26/12/1994;383993441;A LA FETE CONVENTION;31889166;GE;8332;2 Place JEAN MILLIER;COURBEVOIE;92400
01/01/1980;318456407;HOME CONCEPT PARIS;10126791;ETI;4777;2 Rue DE ROUEN;COURBEVOIE;92400
06/05/2019;850823048;SMURFIT KAPPA ALMA;11625736;ETI;1548;29 Rue DE L ALMA;COURBEVOIE;92400
20/04/2018;839470945;A LA FOLIE;10042479;PME;200;27 Rue PIERRE LHOMME;COURBEVOIE;92400
08/07/2010;481779346;HOME DECORATION;11130345;TPE;2;2 Rue FRANCOIS COUPERIN;COURBEVOIE;92400
01/01/1992;322162702;SN CREBAT;18572019;TPE;1;40 Rue EDITH CAVELL;COURBEVOIE;92400
01/01/2019;845297803;A LA FONTAINE;11156311;PME;42;14 Rue DU PRESIDENT KRUGER;COURBEVOIE;92400
01/05/2018;839842846;HOME INSTALLATION;10127897;PME;249;99 Rue ARMAND SILVESTRE;COURBEVOIE;92400
01/01/2016;827628363;SNC  FROMENTIN;23110348;TPE;3;57 Rue PIERRE BROSSOLETTE;COURBEVOIE;92400
01/07/2003;449382845;A LA FONTAINE SAINT MICHEL;33543720;ETI;1708;1 Rue PIERRE BROSSOLETTE;COURBEVOIE;92400
21/06/2017;830927992;HOME STOCK;28896390;PME;104;293 Boulevard SAINT DENIS;COURBEVOIE;92400
29/03/2007;498962463;SNC B.V.;16299565;TPE;9;34 Rue HENRI REGNAULT;COURBEVOIE;92400
29/12/1997;417503992;A LA ROSE DE TUNIS;11549203;TPE;9;4 ALL BOTTICELLI;COURBEVOIE;92400
06/11/1997;311702583;HOME TEX;28076534;TPE;6;37 Avenue PUVIS DE CHAVANNES;COURBEVOIE;92400
01/06/2017;835403635;SNC BAKERS INDIA;12221374;PME;201;34 Rue HENRI REGNAULT;COURBEVOIE;92400
01/04/2019;850031063;A L'HOTEL QUEEN MARY;25673148;PME;187;4 ALL BOTTICELLI;COURBEVOIE;92400
06/10/2018;830727764;HOMERE;31569256;PME;119;12 Rue MICHAEL WINBURN;COURBEVOIE;92400
01/03/2018;519920128;SNC BATELIERE;12548691;PME;124;41 Rue DU CAPITAINE GUYNEMER;COURBEVOIE;92400
01/04/2011;531757128;A LINE;34412156;ETI;2364;17 Rue PIERRE BROSSOLETTE;COURBEVOIE;92400
09/01/2017;825300718;HOMMES ET FINANCES;13995039;GE;7146;2 Promenade SAINT NICOLAS;COURBEVOIE;92400
01/04/2014;799846571;SNC BENOUARI ERIC ET TAYEB;11695509;PME;206;1 Avenue LEON BOURGAIN;COURBEVOIE;92400
01/08/2014;535035109;A LIVR'OUVERT;22014081;TPE;4;58 Rue VICTOR HUGO;COURBEVOIE;92400
01/06/2015;811482306;HONDELATTE LAPORTE ARCHITECTES;30976178;ETI;1993;102 Avenue MARCEAU;COURBEVOIE;92400
02/10/1992;388365280;SNC BERTHELOT FOURREAU;21731696;PME;17;38 Rue DE L ALMA;COURBEVOIE;92400
01/01/2015;500454756;A M B ASSURANCES;10637205;PME;46;21 Rue JEAN BART;COURBEVOIE;92400
29/11/2017;835169434;HONG SHUN;15579617;TPE;3;77 Rue DE BEZONS;COURBEVOIE;92400
07/09/2015;813306966;SNC BOSC DECOBERT;35517063;TPE;9;16 Place DE L IRIS;COURBEVOIE;92400
24/08/2018;841887003;A M B FORMATIONS;19961766;TPE;6;1 Rue DES LILAS D ESPAGNE;COURBEVOIE;92400
07/02/2019;839245628;HONODIS;33107540;TPE;7;61 Avenue GAMBETTA;COURBEVOIE;92400
25/04/2005;421263500;SNC CAUMARTIN 2005;20387089;TPE;8;2 Place JEAN MILLIER;COURBEVOIE;92400
29/06/1984;321263659;A MI CHEMIN;18659780;PME;61;39 Rue LOUIS BLANC;COURBEVOIE;92400
01/01/2019;791970205;HONOTEL MDO;27637537;PME;20;38 Avenue PUVIS DE CHAVANNES;COURBEVOIE;92400
01/01/2013;481470714;SNC CHAIGNEAU;19590095;TPE;4;37 Rue MOULIN DES BRUYERES;COURBEVOIE;92400
15/11/2000;433717089;A NET EUROPE SAS;37186983;TPE;6;20 Rue DE BEZONS;COURBEVOIE;92400
01/02/2004;452043730;A NOTRE DAME D'AUTEUIL;27420769;ETI;2734;141 Boulevard SAINT DENIS;COURBEVOIE;92400
15/02/2006;488607409;A NOUS PARIS;28413808;GE;5870;66 Quai MARECHAL JOFFRE;COURBEVOIE;92400
26/11/2017;833641509;A O C;29939723;GE;8977;9 Rue MADIRAA;COURBEVOIE;92400
01/05/2005;482055316;A ONE SHOP;27459629;ETI;1364;9 Rue PARMENTIER;COURBEVOIE;92400
02/01/2015;808900336;A P A;15134460;ETI;2363;3 Place DES 3 FRERES LEBEUF;COURBEVOIE;92400
29/06/2001;323391193;A Q D A;23376409;PME;210;80 Avenue DE L ARCHE;COURBEVOIE;92400
19/09/2012;753983592;A R O E V E N;23140333;TPE;2;206 Rue JEAN BAPTISTE CHARCOT;COURBEVOIE;92400
22/12/2003;452689094;HOOGSTOEL & ASSOCIES SAS;13769884;TPE;7;2 Avenue DE LA LIBERTE;COURBEVOIE;92400
15/11/2009;518455100;HORCONEX;14247670;TPE;1;92 Rue DES ETUDIANTS;COURBEVOIE;92400
19/06/2003;448977454;HORIZON MOKA;19096000;PME;58;81 Rue VICTOR HUGO;COURBEVOIE;92400
08/03/1999;422919613;HORIZON TECHNICS;10114017;TPE;6;12 Rue DU SERGENT BOBILLOT;COURBEVOIE;92400
23/08/2018;841924715;HORRENBERGER;16294556;PME;214;17 Rue DU CHEMIN VERT;COURBEVOIE;92400
01/01/2016;824666937;HORS LIMITES ARCHITECTURE;16105579;PME;156;1 Place SAMUEL DE CHAMPLAIN;COURBEVOIE;92400
01/05/2013;529853269;HORS SERIE;34098304;TPE;6;295 Boulevard SAINT DENIS;COURBEVOIE;92400
25/12/1995;43909126;HORTENSE CEZANNE;23740895;PME;168;30 Rue KILFORD;COURBEVOIE;92400
02/01/2017;494034812;SNC CONSEIL ET ASSISTANCE;39533709;GE;5337;41 Rue ADAM LEDOUX;COURBEVOIE;92400
20/10/2017;832815484;SNC DU 13 R TROUSSEAU;26603837;ETI;1131;42 Rue DE L ALMA;COURBEVOIE;92400
27/06/2011;309458941;SNC GBT;12190342;ETI;357;12 Rue EDGAR QUINET;COURBEVOIE;92400
30/10/2017;832962989;SNC GRANDE PHARMACIE DE BELLEVILLE;23286263;PME;188;41 Rue PIERRE BROSSOLETTE;COURBEVOIE;92400
10/12/2010;528914609;SNC GRENELLE SUFFREN;37013954;TPE;4;30 Rue EDITH CAVELL;COURBEVOIE;92400
27/02/2012;750211575;SNC HJF FLORESCENCE;38990347;TPE;8;41 Rue DU CAPITAINE GUYNEMER;COURBEVOIE;92400
19/11/2013;442580155;SNC HORSTEL LE MAS;15493565;PME;192;29 Rue VICTOR HUGO;COURBEVOIE;92400
01/12/2015;414991265;SNC HOTEL DAVOUT;16001436;PME;100;51 Rue LOUIS BLANC;COURBEVOIE;92400
27/06/2016;682002134;A S COMMUNICATION;27079277;TPE;4;20 Avenue MALVESIN;COURBEVOIE;92400
01/02/2018;820335131;HORUS;24397771;ETI;1459;13  PROMENADE PAUL DOUMER;COURBEVOIE;92400
07/04/2018;838742468;SNC HOTEL PARADIS;37289447;PME;152;51 Rue LOUIS BLANC;COURBEVOIE;92400
02/11/2011;538462474;A S E AUTO SERVICE EXCELLENT;17480283;TPE;2;39 Rue LOUIS BLANC;COURBEVOIE;92400
22/06/2005;483067526;HORUS DEVELOPMENT FINANCE;10007144;TPE;8;17 Boulevard GEORGES CLEMENCEAU;COURBEVOIE;92400
25/09/2017;832606982;SNC HOTELIERE ARES EIFFEL;36943328;TPE;8;19 Rue DU CAPITAINE GUYNEMER;COURBEVOIE;92400
19/10/1987;219200268;A SAINT BRIEUC;20079992;PME;243;4 Place CHARRAS;COURBEVOIE;92400
01/06/2012;821403490;HORZE FRANCE;32243570;PME;18;4 Avenue PASTEUR;COURBEVOIE;92400
01/08/2018;492061718;SNC LE CLIGNANCOURT;31731227;PME;25;50 Rue DE BITCHE;COURBEVOIE;92400
22/08/2018;841853716;A SAINTE MARIE LE SAVIO;18343083;PME;21;53 Avenue GAMBETTA;COURBEVOIE;92400
01/07/2015;481799237;HOSSAIN JAKIR SARL;26522047;ETI;3903;15  PROMENADE PAUL DOUMER;COURBEVOIE;92400
01/01/2005;482762424;SNC LEVY;29694641;GE;5203;2 Place DE LA DEFENSE;COURBEVOIE;92400
25/11/2010;438706103;A TOI MAURICE;16230771;PME;65;5 Rue EMILE DESCHANEL;COURBEVOIE;92400
05/07/2018;840956247;HOTCAKES;32757575;TPE;9;88 Avenue MARCEAU;COURBEVOIE;92400
02/09/2019;853159028;SNC LONG LIFE PRESTATIONS;17242303;ETI;1586;39 Rue LOUIS BLANC;COURBEVOIE;92400
01/02/2006;489808840;A TRIANON GOURMET;13360712;PME;13;17 Rue RASPAIL;COURBEVOIE;92400
01/04/2010;520797465;HOTEL & LODGE;29851511;PME;105;8 Rue CARLE HEBERT;COURBEVOIE;92400
15/10/1997;382366805;SNC LYZ;27429391;TPE;7;245 Boulevard SAINT DENIS;COURBEVOIE;92400
15/09/2019;853742369;A VERSE TOUJOURS;34440519;TPE;1;33 Avenue DE L ARCHE;COURBEVOIE;92400
18/10/2018;843335589;HOTEL 52;35624630;TPE;6;64 Avenue GAMBETTA;COURBEVOIE;92400
05/11/2007;501345847;SNC MILLA ETOILE;23445567;TPE;3;6 Rue DE NORMANDIE;COURBEVOIE;92400
03/01/1994;353602766;A Z ALIMENTATION;28932400;TPE;4;20 Rue DE BEZONS;COURBEVOIE;92400
25/12/1995;38864252;HOTEL ACADIA;12418716;PME;233;226 Rue JEAN BAPTISTE CHARCOT;COURBEVOIE;92400
25/12/1995;38790259;SNC PHARMACIE BRANCION VOUILLE;25697541;PME;103;47 Rue EDITH CAVELL;COURBEVOIE;92400
10/04/2018;838900462;A&A;26112422;TPE;2;8 Chemin PIERRE DE RONSARD;COURBEVOIE;92400
22/07/2019;839252780;HOTEL AGORNO CITE DE LA MUSIQUE;10317963;TPE;3;25 Rue DE BITCHE;COURBEVOIE;92400
30/09/2014;805382645;SNC PHARMACIE CATALA & CHAPELIER;27609588;ETI;1370;18 Place DES REFLETS;COURBEVOIE;92400
14/12/1995;407714617;A&M DISTRIBUTION;13277798;GE;6021;102 Avenue MARCEAU;COURBEVOIE;92400
01/01/2018;833872872;HOTEL AIGLON;28877376;GE;8438;16 Rue CARLE HEBERT;COURBEVOIE;92400
15/10/1995;402428981;SNC PHARMACIE COHEN;37323156;ETI;2189;80 Avenue GAMBETTA;COURBEVOIE;92400
10/12/2016;824807234;A. GOMBERT;37969038;ETI;2877;29 Rue DES ETUDIANTS;COURBEVOIE;92400
01/06/2017;831801345;HOTEL ALBERT 1ER;29524955;PME;244;44 Avenue PASTEUR;COURBEVOIE;92400
15/09/2016;822259958;SNC PHARMACIE GAYDAN & LE BERRE;29119170;TPE;3;42 Rue KILFORD;COURBEVOIE;92400
13/11/2013;798956413;A. WEBER METAUX;30571654;TPE;6;4 Place DES REFLETS;COURBEVOIE;92400
02/07/2018;840780738;HOTEL ALEXANDRA;31873607;TPE;9;5 Rue PARMENTIER;COURBEVOIE;92400
26/01/2013;791460587;SNC PHARMACIE MORCHOISNE CHHUN;17052438;PME;151;40 Rue KILFORD;COURBEVOIE;92400
04/11/2018;842922569;A.A;10965377;TPE;9;7 Rue AUGUSTE BAILLY;COURBEVOIE;92400
26/03/2004;452239106;HOTEL AMERICA OPERA;11989100;PME;118;66 Quai MARECHAL JOFFRE;COURBEVOIE;92400
23/01/2003;445041791;SNC PHARMACIE STIOUI;21018603;PME;125;6 Rue CACHEUX;COURBEVOIE;92400
17/05/2019;851008375;A.B.H.;39673822;TPE;9;3 Place JEAN MERMOZ;COURBEVOIE;92400
01/10/2018;844572966;HOTEL APOLLO OPERA;16507260;PME;214;1 Rue AUGUSTE BEAU;COURBEVOIE;92400
19/06/1986;339064909;SNC PHARMACIE TEBOUL GAZERES;27576999;GE;9233;6 Rue HUDRI;COURBEVOIE;92400
01/01/1996;403860604;A.B.L. METAL;18346938;ETI;4793;69 Rue DU 22 SEPTEMBRE;COURBEVOIE;92400
16/12/1998;421289554;HOTEL ARC DE TRIOMPHE ETOILE;16794816;ETI;2667;9 ALL DE L ARCHE;COURBEVOIE;92400
01/11/2016;840507800;SNC POUJADE & CIE   LE BALZAC;39558444;PME;162;33 Place DES COROLLES;COURBEVOIE;92400
17/01/2019;844577320;A.B.L.L. 55;14512233;TPE;2;26 Rue DE COLOMBES;COURBEVOIE;92400
01/11/2018;844030130;HOTEL ARCADIE MONTPARNASSE;27507533;TPE;2;7 Avenue DE LA LIBERTE;COURBEVOIE;92400
01/04/2008;435237011;SNC PRIMEUM;24297770;PME;130;2 Rue FRANCOIS COUPERIN;COURBEVOIE;92400
03/09/2007;499915429;A.C. SIMON;16397462;PME;16;20 Avenue ANDRE PROTHIN;COURBEVOIE;92400
04/10/2005;484560180;A.C.A SOCIETE D AVOCATS;16279791;TPE;7;7 Rue DU PRESIDENT KRUGER;COURBEVOIE;92400
12/07/2016;821555620;HOTEL ASTRID;20626323;ETI;2049;179 Rue JEAN BAPTISTE CHARCOT;COURBEVOIE;92400
25/06/2018;841863434;HOTEL ATALA;23877537;PME;136;18 Rue MOLIERE;COURBEVOIE;92400
25/07/2016;804175628;SNC SALERNO;23525246;TPE;5;37 Rue DE BELFORT;COURBEVOIE;92400
16/03/1953;320089063;SNC SCEMAMA;17126785;TPE;2;9 Rue DE LA MUTUALITE;COURBEVOIE;92400
08/06/2016;820928521;A.C.C.;33220512;TPE;2;1 Rue BARBES;COURBEVOIE;92400
01/08/2019;852943372;HOTEL ATMOSPHERES;32382339;PME;83;30 Rue DES SALLES;COURBEVOIE;92400
17/09/2003;492276548;SNC SIRIUS;28664041;PME;111;3 Rue JEAN BAPTISTE CHARCOT;COURBEVOIE;92400
01/05/2018;840282271;A.C.G ASSAINISSEMENT;31052184;PME;93;67 Rue VICTOR HUGO;COURBEVOIE;92400
01/11/2018;422656728;HOTEL BAILLI DE SUFFREN;22226370;PME;219;49 Rue DE COLOMBES;COURBEVOIE;92400
25/12/2017;834124448;SNC STEF-TFE SERVICES;13455088;ETI;2494;73 Avenue MARCEAU;COURBEVOIE;92400
12/06/1990;378402606;A.C.G. LIFE;31426879;GE;5137;4 Place DES VOSGES;COURBEVOIE;92400
30/12/1996;410805402;HOTEL BASSANO;29215534;PME;97;7 Rue BAUDIN;COURBEVOIE;92400
28/05/2019;851335752;SNC TABAC DE LA MUETTE-BONGRAND;11959680;TPE;4; Place DE L HOTEL DE VILLE;COURBEVOIE;92400
08/02/2005;481491041;A.C.G.A.;33400216;ETI;3693;10 Rue DE LA MONTAGNE;COURBEVOIE;92400
01/08/2012;531094506;HOTEL BEAUBOURG;15254055;PME;234;45 Avenue LEONARD DE VINCI;COURBEVOIE;92400
01/01/2018;834053712;SNCEEL;28322404;PME;208;18 Place DES REFLETS;COURBEVOIE;92400
20/03/2019;849538137;A.C.M.E.;26875872;TPE;3;14 Rue DU SERGENT BOBILLOT;COURBEVOIE;92400
01/09/2010;484998000;HOTEL BELGRAND PARIS CHAMPS ELYSEES;36524645;TPE;5;16 Rue CARLE HEBERT;COURBEVOIE;92400
24/02/2015;809797384;SNEAKERSNSTUFF;12832790;TPE;8;16 Rue DE L ABREUVOIR;COURBEVOIE;92400
19/04/2017;825095789;A.C.V.;14092921;TPE;6;2 Square HENRI REGNAULT;COURBEVOIE;92400
